source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Source_Tumor_CSC,Target_PBMC_NK,VIM,CD44,1.917677,1.0,3.3691638,-0.08773234824043719,0.7256104778508072,0.34137887,0.95594966,1.0,0.0013463455033205568
Source_Tumor_CSC,Target_PBMC_NK,HLA-B,CD3D,1.7775607,1.0,2.0865479,-0.38483255104286895,0.5489714900504591,0.4226191,0.9446844,1.0,0.0028201761669259693
Source_Tumor_CSC,Target_PBMC_NK,APP,CD74,1.7772814,0.0,2.1913898,0.36011282589113003,-0.025028745236292504,0.3534395,0.9459514,0.9294500899755752,0.0030167740678405316
Source_Tumor_CSC,Target_PBMC_NK,HLA-B,CD8A,1.6808808,1.0,1.5425296,-0.39227080184106733,0.456525272408715,0.4310869,0.9362404,1.0,0.004333351517120467
Source_Tumor_CSC,Target_PBMC_NK,B2M,KLRD1,2.19138,1.0,1.4607837,-0.13255218503534152,0.3841990262083069,0.46147922,0.9345957,1.0,0.0045755349666383605
Source_Tumor_CSC,Target_PBMC_NK,MIF,CD44_CD74,1.5709016,0.0,2.4242632,0.22177302581607844,1.2978259590048722,0.41245928,0.9484757,0.08285706671473296,0.006745542901458504
Source_Tumor_CSC,Target_PBMC_NK,HLA-A,APLP2,1.5465537,1.0,1.755549,-0.3267493360137141,-0.16470809614963444,0.2552158,0.9399941,1.0,0.007045736195234511
Source_Tumor_CSC,Target_PBMC_NK,CADM1,CRTAM,0.06022734,0.0,0.0035670002,0.07441042876198267,0.13228894718127399,0.5687815,0.41387352,0.355598126162792,0.008279664280639426
Source_Tumor_CSC,Target_PBMC_NK,HLA-A,CD8A,1.4462423,1.0,1.285244,-0.30837593603030117,0.5185023881076074,0.42888996,0.93057233,1.0,0.01114517263953508
Source_Tumor_CSC,Target_PBMC_NK,MIF,CD74_CXCR4,1.4351041,0.0,1.9409887,0.17316830775457911,0.3336647713586325,0.261196,0.9427643,0.5862350610841293,0.012312430584788751
Source_Tumor_CSC,Target_PBMC_NK,HLA-B,CD8B,1.6119143,1.0,1.154455,-0.3972749070504563,0.3393491491866978,0.4326904,0.92702436,1.0,0.012714085327172008
Source_Tumor_CSC,Target_PBMC_NK,HLA-C,CD8A,1.3854835,1.0,1.2186208,-0.38918968668420795,0.3316815774365345,0.40788156,0.928833,1.0,0.015255402273151471
Source_Tumor_CSC,Target_PBMC_NK,HLA-B,LILRB2,1.5952163,1.0,1.0604951,-0.398627803579323,0.0040477689305695175,0.3779223,0.9241003,1.0,0.015255402273151471
Source_Tumor_CSC,Target_PBMC_NK,HLA-B,KLRD1,1.5884712,1.0,1.0225407,-0.39843616890074046,0.18874742021291013,0.41687793,0.9228122,1.0,0.01615236062513287
Source_Tumor_CSC,Target_PBMC_NK,FN1,CD44,1.3752939,0.0,1.8912672,0.9860213704087502,2.446252426875663,0.72941005,0.9420601,0.0017524113897017094,0.0170741341868786
Source_Tumor_CSC,Target_PBMC_NK,LGALS1,PTPRC,1.346364,1.0,1.7546601,-0.1250684406572136,0.38215604842202944,0.29405367,0.9399798,1.0,0.01998767927932298
Source_Tumor_CSC,Target_PBMC_NK,HLA-A,CD8B,1.3772758,1.0,0.961898,-0.31338004123969015,0.4013262648855902,0.43048534,0.9206065,1.0,0.01998767927932298
Source_Tumor_CSC,Target_PBMC_NK,RPS19,C5AR1,1.4861082,1.0,0.9156384,-0.3954481148833681,-0.7507542240054312,0.19541962,0.9187866,1.0,0.02205289936866992
Source_Tumor_CSC,Target_PBMC_NK,HLA-C,CD8B,1.316517,1.0,0.9120361,-0.39419379189359693,0.21450545421451728,0.40939876,0.9186394,1.0,0.023122163875063818
Source_Tumor_CSC,Target_PBMC_NK,SPP1,CD44,1.2923642,0.0,1.6652989,0.8889123726405289,2.523731489438721,0.73090017,0.93848825,0.009304192521904448,0.024215776795054635
Source_Tumor_CSC,Target_PBMC_NK,HLA-A,LILRB2,1.3605778,1.0,0.88361025,-0.3147329377685568,0.06602488462946193,0.37599632,0.9174483,1.0,0.025901703576795953
Source_Tumor_CSC,Target_PBMC_NK,TXLNA,STX3,0.06734871,0.996,0.004428319,-0.024365333220309957,-0.18311324297963052,0.17901763,0.44032884,1.0,0.027539607114223312
Source_Tumor_CSC,Target_PBMC_NK,HLA-C,LILRB2,1.299819,1.0,0.8378065,-0.3955466884224636,-0.12079592604161099,0.3575788,0.91541,1.0,0.03066289575595002
Source_Tumor_CSC,Target_PBMC_NK,COPA,CD74,1.5169194,1.0,0.75376636,-0.062229222478965104,-0.7698377095705338,0.20723413,0.9112265,1.0,0.036476398012459985
Source_Tumor_CSC,Target_PBMC_NK,HMGB1,CXCR4,1.1737812,1.0,1.3708788,-0.10715273549877669,-0.3422307256004158,0.21352877,0.9326273,1.0,0.03783344226291696
Source_Tumor_CSC,Target_PBMC_NK,HLA-E,CD8A,1.1566554,1.0,0.9677064,-0.19320202402068362,0.6989084891500132,0.4353139,0.92082626,1.0,0.04061810865452019
Source_Tumor_CSC,Target_PBMC_NK,CCN2,ITGB2,1.1548644,0.0,0.99253154,0.7083838537286485,1.9809861970748135,0.822427,0.92174476,0.001758520400964156,0.042045597425390685
Source_Tumor_CSC,Target_PBMC_NK,MIF,TNFRSF14,1.1300168,0.0,0.85524815,0.1890939222853594,0.688465440995472,0.3203519,0.9162044,0.34064839157821397,0.04349643433278995
Source_Tumor_CSC,Target_PBMC_NK,B2M,KLRC1,2.0695019,1.0,0.48104888,-0.14401847984540195,0.06976851192754024,0.45955062,0.89130557,1.0,0.04399562680349026
Source_Tumor_CSC,Target_PBMC_NK,PKM,CD44,1.1242063,1.0,1.2070987,-0.11557365839929878,0.4522786107346397,0.30425176,0.92851835,1.0,0.04423058749858229
Source_Tumor_CSC,Target_PBMC_NK,RSPO3,SDC4,0.07273122,0.0,0.0052897013,0.3091985627148298,0.12628175998359029,0.62427443,0.46233234,0.3661067134083606,0.049449547842023295
Source_Tumor_CSC,Target_PBMC_NK,B2M,KLRC2,2.0618773,1.0,0.41975754,-0.14479847419209593,0.05119719142392892,0.4680153,0.8845254,1.0,0.04946464307099398
Source_Tumor_CSC,Target_PBMC_NK,HLA-E,KLRK1,1.0990819,1.0,0.7644659,-0.19522872031290303,0.47739945033228026,0.42642614,0.91179496,1.0,0.049531929624917065
Source_Tumor_CSC,Target_PBMC_NK,HLA-E,CD8B,1.0876889,1.0,0.7242476,-0.1982061292300726,0.581732365927996,0.4369332,0.9095974,1.0,0.05109850693789198
Source_Tumor_CSC,Target_PBMC_NK,CCN1,ITGB2,1.0780756,0.0,0.72546464,0.6151265931993726,1.8257123409117417,0.8224468,0.9096664,0.005468824502012344,0.05349137961643906
Source_Tumor_CSC,Target_PBMC_NK,HLA-B,LILRB1,1.5199221,1.0,0.6368151,-0.40591740014467875,-0.14932380516971003,0.35156122,0.9041666,1.0,0.05593566029047416
Source_Tumor_CSC,Target_PBMC_NK,S100A9,ITGB2,1.0540463,1.0,0.64189184,-0.29454949409983117,-1.2771266189634884,0.11586182,0.90451,1.0,0.057593629595427784
Source_Tumor_CSC,Target_PBMC_NK,FN1,PLAUR,1.0398548,0.0,0.9599691,0.9516849305332877,1.9544501809277648,0.55890876,0.9205331,0.014697880170443364,0.060123090123408884
Source_Tumor_CSC,Target_PBMC_NK,HLA-DRA,CD4,1.0816574,0.0,0.5869976,0.2549213996349964,0.9420456057059576,0.44592106,0.9005788,0.052840293692707256,0.06801541843347365
Source_Tumor_CSC,Target_PBMC_NK,FN1,ITGA4_ITGB1,1.0001737,0.0,0.8498004,0.9519099114948094,1.9395199394349678,0.5497982,0.9159587,0.016885328008123146,0.06892030641105851
Source_Tumor_CSC,Target_PBMC_NK,COL6A1,ITGA6,0.07516003,0.0,0.005628625,0.19412559109658947,-0.13259956220880148,0.24023162,0.47005963,1.0,0.08211216423691257
Source_Tumor_CSC,Target_PBMC_NK,HLA-A,LILRB1,1.2852837,1.0,0.53059775,-0.3220225343339126,-0.08734668947081761,0.3497696,0.8959641,1.0,0.08315639306779352
Source_Tumor_CSC,Target_PBMC_NK,AGTRAP,RACK1,1.4813994,1.0,0.5151446,-0.18202333196150014,-0.04672092234911751,0.14109765,0.89457846,1.0,0.08716045963829427
Source_Tumor_CSC,Target_PBMC_NK,ADA,DPP4,0.07526451,1.0,0.0056361207,-0.04879274542902647,-0.05996012230710143,0.21471564,0.47022536,1.0,0.08753239042197702
Source_Tumor_CSC,Target_PBMC_NK,CD14,ITGB2,1.0146545,1.0,0.5048899,-0.11480726959452682,0.5307629316690929,0.24451819,0.8936266,1.0,0.09125097148504807
Source_Tumor_CSC,Target_PBMC_NK,HLA-C,LILRB1,1.2245249,1.0,0.5030931,-0.40283628498781937,-0.2741675001418905,0.33263674,0.893457,1.0,0.09228704588100689
Source_Tumor_CSC,Target_PBMC_NK,TIMP2,CD44,0.9364642,0.0,0.6955353,0.13656861887598237,0.8927303247963461,0.42868647,0.90792036,0.06428174066081303,0.0996892331246165
Source_Tumor_CSC,Target_PBMC_NK,PIGF,FLT1,0.07733319,0.794,0.005952052,-0.0010655593186872578,-0.4301581122787852,0.11674001,0.4770238,1.0,0.1091461634701246
Source_Tumor_CSC,Target_PBMC_NK,SPP1,ITGA4_ITGB1,0.9172441,0.0,0.7482664,0.8548009137265882,2.016999001998025,0.5509213,0.91092986,0.01200970664587976,0.11071387979906609
Source_Tumor_CSC,Target_PBMC_NK,LGALS9,PTPRC,0.93622303,0.325,0.45265117,-0.021771618997945975,0.44134525968257515,0.30427864,0.88832283,1.0,0.11071387979906609
Source_Tumor_CSC,Target_PBMC_NK,HLA-B,LILRA1,1.4836679,1.0,0.43281215,-0.4058147872107336,-0.15571160935149403,0.40755755,0.8860803,1.0,0.11990985139786273
Source_Tumor_CSC,Target_PBMC_NK,CD99,CD81,0.904178,1.0,0.81594324,-0.27363936614213036,-0.47313107761102924,0.1787503,0.91438055,1.0,0.12226054612408471
Source_Tumor_CSC,Target_PBMC_NK,HLA-DRB1,CD4,0.9018301,0.0,0.4725833,0.13679209562568262,0.6038647391514778,0.40454155,0.8904425,0.10202335672066286,0.12582509367493716
Source_Tumor_CSC,Target_PBMC_NK,HLA-DPA1,CD4,0.89545447,0.0,0.46852684,0.21773531564422294,0.845091537572205,0.43067983,0.8900213,0.06209362762148347,0.12943564772419935
Source_Tumor_CSC,Target_PBMC_NK,LAMB2,RPSA,1.2778367,0.0,0.39194268,0.40139719608348295,0.6465698468168881,0.58010054,0.8809775,0.052840293692707256,0.14054109823904118
Source_Tumor_CSC,Target_PBMC_NK,CXCL12,SDC4,0.079574354,0.0,0.006280202,0.2854281410317793,0.24510324095632657,0.6311883,0.4837216,0.1586767502957241,0.14136590663109225
Source_Tumor_CSC,Target_PBMC_NK,IGF2,INSR,0.08006297,0.0,0.006378205,0.2872809681773726,0.01731491664467036,0.34028712,0.4856554,0.7307588525612421,0.14671248019592345
Source_Tumor_CSC,Target_PBMC_NK,S100A8,ITGB2,0.9804599,1.0,0.3859631,-0.31688322051718587,-1.3631167170075664,0.07484897,0.88016915,1.0,0.14817063826474502
Source_Tumor_CSC,Target_PBMC_NK,FN1,C5AR1,0.8686187,0.0,0.48455694,0.9403357901054413,1.4498360700109147,0.45671165,0.89165705,0.052840293692707256,0.1494596431641962
Source_Tumor_CSC,Target_PBMC_NK,HLA-A,LILRA1,1.2490294,1.0,0.36062142,-0.32191992139996745,-0.09373449365260161,0.40548056,0.87654126,1.0,0.15597880278791987
Source_Tumor_CSC,Target_PBMC_NK,LGALS1,ITGB1,0.85881376,1.0,0.6767279,-0.1663814755246582,-0.03415162848855546,0.2239305,0.9067681,1.0,0.1572974033884626
Source_Tumor_CSC,Target_PBMC_NK,FN1,ITGA4_ITGB7,0.8573868,0.0,0.45337322,0.9670099977414817,2.2000394671145056,0.82930857,0.88840187,0.001507575702903051,0.15862090743110607
Source_Tumor_CSC,Target_PBMC_NK,PSAP,LRP1,0.85188913,1.0,0.5508752,-0.16142783694484758,-0.009506317224620364,0.32246432,0.89769906,1.0,0.1680220319144844
Source_Tumor_CSC,Target_PBMC_NK,ANGPTL4,SDC4,0.08197349,0.0,0.0066274623,0.29373190239607727,0.22483259792070548,0.6232705,0.4904445,0.189509079976028,0.16803209284753737
Source_Tumor_CSC,Target_PBMC_NK,HMGB1,TLR2,0.8513537,1.0,0.56045914,-0.08633353078877247,-0.01160591502184627,0.29870093,0.89848834,1.0,0.16938446341081362
Source_Tumor_CSC,Target_PBMC_NK,FN1,ITGA5_ITGB1,0.84831905,0.0,0.4281979,0.9492159100962909,1.8717630470816382,0.54519266,0.8855382,0.025221661899218477,0.17075172332846353
Source_Tumor_CSC,Target_PBMC_NK,DLL1,NOTCH1,0.084478885,0.0,0.006654855,0.22479823903049545,0.004844554961414851,0.39418763,0.4909599,0.775703921580563,0.17334535451457717
Source_Tumor_CSC,Target_PBMC_NK,SELE,CD44,0.84318084,0.0,0.44135487,0.49886093981432605,1.4978780732124526,0.7312519,0.8870631,0.031824424805210944,0.17350069508515636
Source_Tumor_CSC,Target_PBMC_NK,HLA-C,LILRA1,1.1882706,1.0,0.3419279,-0.4027336720538742,-0.28055530432367454,0.3856188,0.87363213,1.0,0.18186262556013838
Source_Tumor_CSC,Target_PBMC_NK,LGALS1,CD69,0.8297714,1.0,0.6125176,-0.1726179906454236,-0.6142908324740031,0.20576647,0.90246785,1.0,0.18186262556013838
Source_Tumor_CSC,Target_PBMC_NK,COL4A2,CD44,0.82381076,0.0,0.3885749,0.5514634332654593,1.0783208854308168,0.72382015,0.88052434,0.019478849426013883,0.18610787423609698
Source_Tumor_CSC,Target_PBMC_NK,LGALS9,CD44,0.823793,0.687,0.3885265,-0.02897319495144992,0.5317700702126857,0.30741605,0.88051784,1.0,0.18753242502950052
Source_Tumor_CSC,Target_PBMC_NK,VEGFA,CD44,0.8235536,0.0,0.3878743,0.20230099491587453,1.0240203385344984,0.5138656,0.8804294,0.052840293692707256,0.19039567845458022
Source_Tumor_CSC,Target_PBMC_NK,EFNA1,EPHB6,0.08513299,0.0,0.0068527455,0.3662605461070643,0.22345418258512031,0.76736826,0.49462196,0.19251909253924424,0.19453194390632622
Source_Tumor_CSC,Target_PBMC_NK,TGFB1,CXCR4,0.8205501,1.0,0.6002593,-0.4970472608565322,-1.2367467696717016,0.112607695,0.9015745,1.0,0.19617855925984745
Source_Tumor_CSC,Target_PBMC_NK,CALM1,PTPRA,0.8154778,1.0,0.423424,-0.24642695788164687,-0.14640437747665724,0.2625357,0.8849688,1.0,0.19909805326975927
Source_Tumor_CSC,Target_PBMC_NK,HBEGF,CD44,0.8139552,0.0,0.36172038,0.13098141010234274,0.8181656165162134,0.4533598,0.87670577,0.06652718057605606,0.20203616077100595
Source_Tumor_CSC,Target_PBMC_NK,NAMPT,ITGA5_ITGB1,0.80633104,0.0,0.4022946,0.18930294510308698,0.7902733109660308,0.3353407,0.8823375,0.27879018885642187,0.21246515550295403
Source_Tumor_CSC,Target_PBMC_NK,LAMA4,CD44,0.80543387,0.0,0.33850124,0.5561555265745756,0.9981071440386717,0.7314169,0.87307507,0.022465294926376046,0.21548619848662684
Source_Tumor_CSC,Target_PBMC_NK,VCAN,CD44,0.8052636,1.0,0.33803722,-0.2566098352807448,-0.3993233134436929,0.13197565,0.8729991,1.0,0.21700356666743806
Source_Tumor_CSC,Target_PBMC_NK,HLA-DPB1,CD4,0.8030429,0.0,0.40973037,0.14886375665039908,0.699897885045361,0.40969902,0.88328487,0.08891565577721648,0.22005195472879902
Source_Tumor_CSC,Target_PBMC_NK,COL4A1,CD44,0.8028548,0.0,0.33147368,0.5293022854746832,1.0379222391413516,0.7302979,0.8719081,0.024244578046646408,0.22158295793806432
Source_Tumor_CSC,Target_PBMC_NK,CXCL12,DPP4,0.08369589,0.0,0.0069955103,0.2828312829456892,0.22140006792916755,0.5570045,0.4971992,0.19658804776156294,0.22611289829328485
Source_Tumor_CSC,Target_PBMC_NK,ADAM10,CD44,0.8000701,0.717,0.32388598,-0.03688721837272343,0.5267000103265906,0.2973117,0.8706094,1.0,0.22620310425249252
Source_Tumor_CSC,Target_PBMC_NK,CD55,ADGRE5,0.7915094,0.0,0.62523913,0.11608325135812311,0.7444319149200258,0.42528424,0.90336883,0.07510085868572976,0.23242630707656214
Source_Tumor_CSC,Target_PBMC_NK,GNAS,PTGDR,0.9096313,0.027,0.28598455,0.029329683958685022,0.3593776452381023,0.4832466,0.8634365,0.9743171308057178,0.23556476176339342
Source_Tumor_CSC,Target_PBMC_NK,TIMP3,CD44,0.78627956,0.0,0.2863092,0.4846690790048523,1.0270282706283658,0.7309878,0.8635034,0.03683183336174249,0.23714067325076027
Source_Tumor_CSC,Target_PBMC_NK,HLA-DRA,LAG3,0.9973043,0.0,0.27570215,0.25404892992555034,0.9186167576614986,0.5418455,0.86126333,0.052840293692707256,0.249907284299751
Source_Tumor_CSC,Target_PBMC_NK,TIMP1,CD63,0.76709676,1.0,0.586939,-0.0937311194197152,-0.27117044939568413,0.19409855,0.9005743,1.0,0.249907284299751
Source_Tumor_CSC,Target_PBMC_NK,SPP1,ITGA5_ITGB1,0.76538944,0.0,0.37703687,0.8521069123280697,1.949242109644696,0.54630643,0.87892973,0.015410784710468873,0.2531428867412433
Source_Tumor_CSC,Target_PBMC_NK,IL18,IL18BP,0.09019166,0.005,0.007156653,0.025343855250983108,0.026335231840452833,0.21820094,0.5000459,1.0,0.2574559558586247
Source_Tumor_CSC,Target_PBMC_NK,SPP1,PTGER4,0.75514275,0.0,0.35198748,0.8578818074623791,1.9831187630078175,0.62383276,0.875224,0.011378738527650804,0.2646044488639481
Source_Tumor_CSC,Target_PBMC_NK,GNAS,ADCY7,0.90348285,0.056,0.26575047,0.024026765858395444,0.2130094787102867,0.37667638,0.8590523,1.0,0.2662590946700548
Source_Tumor_CSC,Target_PBMC_NK,JAG2,NOTCH1,0.08766204,0.0,0.007332417,0.2404405556522176,0.0078497762853387,0.39721018,0.5030787,0.7610460049288379,0.27303856226748363
Source_Tumor_CSC,Target_PBMC_NK,HRAS,INSR,0.08654627,0.132,0.0073431428,0.010833243138430945,-0.12179609250466357,0.1848634,0.50326145,1.0,0.27821960158950937
Source_Tumor_CSC,Target_PBMC_NK,SPP1,S1PR1,0.74284846,0.0,0.32193244,0.8523902018852543,1.9685770340727768,0.5537847,0.8702683,0.012657147730977534,0.2813431789577407
Source_Tumor_CSC,Target_PBMC_NK,TNFSF13,SDC2,0.086436145,1.0,0.0074023018,-0.12013000170791378,-0.1575957381119331,0.1668747,0.50426435,1.0,0.29887819732143694
Source_Tumor_CSC,Target_PBMC_NK,ANXA2,TLR2,0.7298126,1.0,0.4520542,-0.04527580729386374,0.04691699170463559,0.30382618,0.8882574,1.0,0.3072399041047692
Source_Tumor_CSC,Target_PBMC_NK,GNAS,ADRB2,0.8922063,0.08,0.22864023,0.02033590002330745,0.20908401422119488,0.3457601,0.84969836,1.0,0.33587796415836474
Source_Tumor_CSC,Target_PBMC_NK,IL18,IL18R1_IL18RAP,0.09272895,0.0,0.0077730254,0.033114565989838855,0.053454191405841844,0.3020393,0.5103715,0.5899306317635793,0.33733076826686126
Source_Tumor_CSC,Target_PBMC_NK,IL18,IL18_IL18R1_IL18RAP,0.09272895,0.0,0.0077730254,0.033114565989838855,0.053454191405841844,0.3020393,0.5103715,0.5899306317635793,0.33733076826686126
Source_Tumor_CSC,Target_PBMC_NK,GNAI2,FPR1,0.71482307,1.0,0.43559742,-0.25349902547673475,-0.37373923071018145,0.24046032,0.8864037,1.0,0.3377018673827936
Source_Tumor_CSC,Target_PBMC_NK,ICAM1,IL2RG,0.7090955,0.0,0.47587752,0.13189788890206652,0.8097432686802898,0.43554947,0.89078087,0.06607345891879303,0.3431972627856141
Source_Tumor_CSC,Target_PBMC_NK,HMGB1,TLR4,0.718823,1.0,0.2273439,-0.09239943429329524,0.07522110037480118,0.28365007,0.84933496,1.0,0.3431972627856141
Source_Tumor_CSC,Target_PBMC_NK,HLA-DRB5,CD4,0.70775187,0.0,0.3491019,0.19159384472451066,0.708863776074625,0.43818322,0.87477386,0.05350750651134955,0.3450369287109246
Source_Tumor_CSC,Target_PBMC_NK,LAMB2,CD44,0.76313955,0.0,0.22325684,0.4029203322189864,0.8079527744762334,0.6911302,0.8481705,0.052840293692707256,0.3598946700195944
Source_Tumor_CSC,Target_PBMC_NK,DLL4,NOTCH1,0.09095779,0.0,0.008033946,0.28905893205814853,0.0344121386635981,0.4127406,0.514496,0.6224189323436334,0.36022622394858667
Source_Tumor_CSC,Target_PBMC_NK,HSPA1A,TLR4,0.70637345,0.0,0.22283968,0.6105273457503179,1.4739023101832853,0.5389611,0.84805006,0.052840293692707256,0.3617693143868178
Source_Tumor_CSC,Target_PBMC_NK,HLA-DRB1,LAG3,0.817477,0.0,0.22196381,0.13591962591623655,0.5804358911070188,0.49156463,0.84779614,0.06383956351747064,0.37309762996470874
Source_Tumor_CSC,Target_PBMC_NK,HLA-DPA1,LAG3,0.8111013,0.0,0.22005856,0.21686284593477684,0.821662689527746,0.5233257,0.84723914,0.052840293692707256,0.3807258475214917
Source_Tumor_CSC,Target_PBMC_NK,LAMC1,CD44,0.761699,0.0,0.21933158,0.4401905228406763,0.8093412788329867,0.7068016,0.8470249,0.052840293692707256,0.3826423263970739
Source_Tumor_CSC,Target_PBMC_NK,GRN,TNFRSF1B,0.6832732,1.0,0.46221876,-0.062299475619167724,-0.13852078877299023,0.2714867,0.88935614,1.0,0.3826423263970739
Source_Tumor_CSC,Target_PBMC_NK,PODXL,SELL,0.33062127,0.0,0.073659115,0.39145205548218,0.4167359156401764,0.6538147,0.7624007,0.052840293692707256,0.3875688308619379
Source_Tumor_CSC,Target_PBMC_NK,HLA-E,KLRC1_KLRD1,0.9423677,1.0,0.21124867,-0.21083368589041723,0.11670012267344171,0.41920635,0.8445763,1.0,0.3981085696455082
Source_Tumor_CSC,Target_PBMC_NK,GNAI2,C5AR1,0.6692136,1.0,0.34534836,-0.2695433831860444,-0.6269868795540048,0.17764631,0.87418056,1.0,0.40005852654740115
Source_Tumor_CSC,Target_PBMC_NK,CALM3,KCNQ1,0.31628,1.0,0.0701349,-0.14533039610464,-0.06394513062737545,0.29407495,0.7579316,1.0,0.40006259832931246
Source_Tumor_CSC,Target_PBMC_NK,LAMA5,ITGA6_ITGB1,0.09280439,0.0,0.0084403325,0.3200419825151941,-0.08026704887054889,0.25733823,0.5206565,1.0,0.4006044555371242
Source_Tumor_CSC,Target_PBMC_NK,HLA-DQA2,LAG3,0.32567638,0.0,0.07499756,0.19272468353435673,0.5962919203920931,0.5816378,0.76402783,0.052840293692707256,0.4011372415632059
Source_Tumor_CSC,Target_PBMC_NK,GNAI2,S1PR4,0.6687428,1.0,0.3444167,-0.23884646025833933,0.15734436165762683,0.3447098,0.8740319,1.0,0.402012161551784
Source_Tumor_CSC,Target_PBMC_NK,MYL9,CD69,0.34480613,0.368,0.07509363,0.0031593584026078578,-0.9152939428454632,0.25639006,0.76414317,1.0,0.4025836360045944
Source_Tumor_CSC,Target_PBMC_NK,SERPINF1,PLXDC2,0.32551622,0.0,0.06844625,0.27345280591701754,0.2952010491544833,0.52736336,0.75568885,0.10328288942867261,0.40586051676323487
Source_Tumor_CSC,Target_PBMC_NK,FAM3C,LAMP1,0.31220567,0.0,0.076276086,0.11744883501176587,0.142090224789611,0.37541568,0.7655482,0.32692510667933655,0.41280600896625064
Source_Tumor_CSC,Target_PBMC_NK,CD99,PILRA,0.6505195,1.0,0.3369797,-0.25504678954238896,-0.3115469878493746,0.24755704,0.87282526,1.0,0.4157898932582365
Source_Tumor_CSC,Target_PBMC_NK,SIRPA,CD47,0.31074816,1.0,0.07082127,-0.06883784296215734,0.05642404034553655,0.22575884,0.7588239,1.0,0.41836651090291066
Source_Tumor_CSC,Target_PBMC_NK,ACTR2,LDLR,0.35258314,1.0,0.0675778,-0.12089975748825386,-0.11873606025524464,0.1763917,0.75450814,1.0,0.4191100349775928
Source_Tumor_CSC,Target_PBMC_NK,CALR,ITGAV,0.4231248,0.83,0.07687272,-0.015066330106228671,-0.06547568046678268,0.18663743,0.76624674,1.0,0.42170444049676326
Source_Tumor_CSC,Target_PBMC_NK,CD86,CD28,0.09938787,0.979,0.008666483,-0.021321095996318436,0.06848292661836708,0.28325382,0.5239551,1.0,0.4231352238013314
Source_Tumor_CSC,Target_PBMC_NK,CALM1,KCNN4,0.6829263,1.0,0.07693816,-0.2584536841704388,-0.2803847305105023,0.2105766,0.7663229,1.0,0.423199832051555
Source_Tumor_CSC,Target_PBMC_NK,LAMB1,CD44,0.7557332,0.0,0.20307583,0.45510449972079786,0.8173538838920962,0.72522664,0.841969,0.052840293692707256,0.4257396394248255
Source_Tumor_CSC,Target_PBMC_NK,TGFB1,TGFBR1_TGFBR2,0.3357459,1.0,0.06669822,-0.491547929587554,-0.9723126541608196,0.11464485,0.75329274,1.0,0.42810143778668486
Source_Tumor_CSC,Target_PBMC_NK,ANGPTL4,SDC2,0.09315609,0.0,0.008675558,0.2945826451986875,0.22324513540159063,0.63985825,0.52408564,0.1935303528340901,0.43061643533126337
Source_Tumor_CSC,Target_PBMC_NK,MDK,SORL1,0.32622284,0.0,0.07758473,0.38507736704747075,0.23084117048992628,0.66053367,0.76707137,0.18262303621152812,0.43072998517391886
Source_Tumor_CSC,Target_PBMC_NK,CD99,PILRB,0.51316607,1.0,0.07762605,-0.2659520910007929,-0.31504264060039566,0.20573741,0.76711893,1.0,0.4322466255249255
Source_Tumor_CSC,Target_PBMC_NK,EFNB2,PECAM1,0.30409935,0.0,0.07729092,0.3980128074027893,-0.3021024114592317,0.36508304,0.7667323,1.0,0.43875265514979467
Source_Tumor_CSC,Target_PBMC_NK,SELPLG,ITGB2,0.92519546,1.0,0.19375637,-0.20255234829300695,0.4165288607332759,0.13428399,0.83881843,1.0,0.44387337589661846
Source_Tumor_CSC,Target_PBMC_NK,CCL2,CCR1,0.33163562,0.0,0.06366784,0.45797731684689996,1.4142055885439024,0.6897665,0.74894667,0.04283809171850428,0.44646805538106327
Source_Tumor_CSC,Target_PBMC_NK,NID1,ITGB1,0.35796905,0.0,0.0635238,0.12983433183656964,0.1861501867752458,0.4037699,0.74873364,0.24938669148774106,0.44802184916024185
Source_Tumor_CSC,Target_PBMC_NK,CD58,CD2,0.30125728,1.0,0.07644348,-0.07506968090087063,0.4061232637513715,0.34078336,0.76574486,1.0,0.44802184916024185
Source_Tumor_CSC,Target_PBMC_NK,GNAI2,S1PR1,0.626373,1.0,0.26057813,-0.2603799736380103,-0.18572497805520005,0.21496552,0.8578582,1.0,0.44998115973416514
Source_Tumor_CSC,Target_PBMC_NK,HLA-DPB1,LAG3,0.7186898,0.0,0.19244294,0.14799128694095298,0.676469037000902,0.49783155,0.83835816,0.0574767323822,0.45202403821707204
Source_Tumor_CSC,Target_PBMC_NK,C1QA,CD33,0.3001906,0.0,0.07358655,0.5539725254566028,1.0035334849414017,0.7603507,0.7623114,0.021439268392768163,0.45270500415594556
Source_Tumor_CSC,Target_PBMC_NK,VWF,ITGA4,0.6249876,0.0,0.3904853,0.6341419993594031,1.6776850488304864,0.771796,0.88078207,0.004310903466486566,0.4540703780757706
Source_Tumor_CSC,Target_PBMC_NK,CXCL12,ITGAV,0.09513697,0.0,0.008981151,0.2706227975172177,0.07270020992040241,0.375656,0.528401,0.509128038705996,0.45544921876831945
Source_Tumor_CSC,Target_PBMC_NK,ANXA1,FPR1,0.6243225,1.0,0.35590646,-0.3225890088492506,-0.4808034935552108,0.20761709,0.8758274,1.0,0.4561201709746191
